country,year,month,date,shipments,container_total,shipments_vrac,weight_total,
DOMINICAN REPUBLIC,2022,Mar,3/1/2022,79,172,0,3112731.6,
DOMINICAN REPUBLIC,2022,Apr,4/1/2022,71,192,3,11433637.65,
DOMINICAN REPUBLIC,2022,May,5/1/2022,48,109,5,12508710.77,
DOMINICAN REPUBLIC,2022,Jun,6/1/2022,68,116,1,10651723,
DOMINICAN REPUBLIC,2022,Jul,7/1/2022,191,307,5,19338477.7,
DOMINICAN REPUBLIC,2022,Aug,8/1/2022,74,131,3,9435545.4,
DOMINICAN REPUBLIC,2022,Sep,9/1/2022,47,101,2,9419042.3,
DOMINICAN REPUBLIC,2022,Oct,10/1/2022,15,22,3,2786806.172,
DOMINICAN REPUBLIC,2022,Nov,11/1/2022,16,14,2,2974883.316,
DOMINICAN REPUBLIC,2022,Dec,12/1/2022,68,124,3,5867661.84,
DOMINICAN REPUBLIC,2018,Jan,1/1/2018,70,205,16,38592193.85,
DOMINICAN REPUBLIC,2018,Feb,2/1/2018,66,151,14,63806755.75,
DOMINICAN REPUBLIC,2018,Mar,3/1/2018,61,170,17,42912270.93,
DOMINICAN REPUBLIC,2018,Apr,4/1/2018,69,222,21,42193610.86,
DOMINICAN REPUBLIC,2018,May,5/1/2018,55,99,15,44965536.89,
DOMINICAN REPUBLIC,2018,Jun,6/1/2018,54,81,18,48884722.34,
DOMINICAN REPUBLIC,2018,Jul,7/1/2018,71,183,8,4811594.13,
DOMINICAN REPUBLIC,2018,Aug,8/1/2018,65,163,12,30117619.01,
DOMINICAN REPUBLIC,2018,Sep,9/1/2018,76,194,13,23896231.79,
DOMINICAN REPUBLIC,2018,Oct,10/1/2018,67,117,14,23404564.56,
DOMINICAN REPUBLIC,2018,Nov,11/1/2018,65,114,18,20423256.4,
DOMINICAN REPUBLIC,2018,Dec,12/1/2018,77,154,15,12977921.4,
DOMINICAN REPUBLIC,2023,Jan,1/1/2023,37,42,6,10521035.96,
DOMINICAN REPUBLIC,2023,Feb,2/1/2023,59,106,5,18032565.55,
ECUADOR,2019,Jan,1/1/2019,3,3,0,50840,
ECUADOR,2019,Feb,2/1/2019,3,4,0,62780,
ECUADOR,2019,Mar,3/1/2019,5,18,0,416781.4,
ECUADOR,2019,Apr,4/1/2019,2,2,0,28510.2,
ECUADOR,2019,May,5/1/2019,2,21,0,548593.2,
ECUADOR,2019,Jun,6/1/2019,3,3,0,60933,
ECUADOR,2019,Jul,7/1/2019,5,6,0,76567.8,
ECUADOR,2019,Aug,8/1/2019,2,21,0,522404.6,
ECUADOR,2019,Oct,10/1/2019,1,1,0,19720,
ECUADOR,2019,Nov,11/1/2019,4,5,0,90691.6,
ECUADOR,2019,Dec,12/1/2019,1,2,0,28483.2,
ECUADOR,2020,Jan,1/1/2020,2,2,0,40332,
ECUADOR,2020,Feb,2/1/2020,1,1,0,25154,
ECUADOR,2020,Mar,3/1/2020,5,8,0,133718.38,
ECUADOR,2020,Apr,4/1/2020,3,6,0,65701.08,
ECUADOR,2020,May,5/1/2020,1,1,0,24101,
ECUADOR,2020,Jun,6/1/2020,2,2,0,40745.48,
ECUADOR,2020,Jul,7/1/2020,4,6,0,96289.7,
ECUADOR,2020,Aug,8/1/2020,2,2,0,21086,
ECUADOR,2020,Sep,9/1/2020,3,4,0,60694,
ECUADOR,2020,Oct,10/1/2020,2,2,0,28770,
ECUADOR,2020,Nov,11/1/2020,5,6,0,67306.99,
ECUADOR,2020,Dec,12/1/2020,5,6,0,110580,
ECUADOR,2021,Jan,1/1/2021,5,7,0,95580.4,
ECUADOR,2021,Feb,2/1/2021,1,1,0,18200,
ECUADOR,2021,Apr,4/1/2021,3,3,0,56116,
ECUADOR,2021,May,5/1/2021,2,2,0,29106.74,
ECUADOR,2021,Jun,6/1/2021,3,3,0,35239.72,
ECUADOR,2021,Jul,7/1/2021,5,6,0,83347.08,
ECUADOR,2021,Aug,8/1/2021,1,1,0,14600,
ECUADOR,2021,Oct,10/1/2021,5,6,0,106051.52,
ECUADOR,2021,Nov,11/1/2021,2,3,0,67697.2,
ECUADOR,2021,Dec,12/1/2021,1,1,0,18360,
ECUADOR,2022,Jan,1/1/2022,4,6,0,130740.47,
ECUADOR,2022,Feb,2/1/2022,4,4,0,54516,
ECUADOR,2022,Mar,3/1/2022,3,3,0,41458.25,
ECUADOR,2022,Apr,4/1/2022,4,7,0,88039.5,
ECUADOR,2022,May,5/1/2022,2,4,0,31047,
ECUADOR,2022,Jun,6/1/2022,3,3,0,49070,
ECUADOR,2022,Aug,8/1/2022,4,6,0,65797.26,
ECUADOR,2022,Sep,9/1/2022,3,3,0,51650,
ECUADOR,2022,Oct,10/1/2022,4,7,0,45789.987,
ECUADOR,2022,Nov,11/1/2022,3,3,0,38458.303,
ECUADOR,2018,Jan,1/1/2018,3,3,0,52826.71,
ECUADOR,2018,Feb,2/1/2018,2,3,0,34075.72,
ECUADOR,2018,Mar,3/1/2018,3,3,0,48312,
ECUADOR,2018,Apr,4/1/2018,3,3,0,47516.05,
ECUADOR,2018,May,5/1/2018,2,3,0,67500,
ECUADOR,2018,Jun,6/1/2018,3,3,0,58419.6,
ECUADOR,2018,Jul,7/1/2018,8,14,0,292320.87,
ECUADOR,2018,Aug,8/1/2018,5,6,0,138965,
ECUADOR,2018,Sep,9/1/2018,2,2,0,34118.21,
ECUADOR,2018,Oct,10/1/2018,7,7,0,114324.16,
ECUADOR,2018,Nov,11/1/2018,3,3,0,47390,
ECUADOR,2018,Dec,12/1/2018,3,3,0,67303.2,
ECUADOR,2023,Jan,1/1/2023,3,5,0,71768,
ECUADOR,2023,Feb,2/1/2023,4,6,0,87443.73,
EGYPT,2019,Jan,1/1/2019,3,11,0,137913,
EGYPT,2019,Feb,2/1/2019,2,3,0,49402,
EGYPT,2019,Mar,3/1/2019,3,4,0,80905,
EGYPT,2019,Apr,4/1/2019,3,6,0,116134,
EGYPT,2019,May,5/1/2019,2,3,0,47065,
EGYPT,2019,Jun,6/1/2019,2,4,0,44251.7,
EGYPT,2019,Jul,7/1/2019,2,4,0,48440,
EGYPT,2019,Aug,8/1/2019,1,3,0,22440,
EGYPT,2019,Sep,9/1/2019,1,2,0,22440,
EGYPT,2019,Oct,10/1/2019,1,4,0,22440,
EGYPT,2019,Nov,11/1/2019,7,11,0,177561.28,
EGYPT,2019,Dec,12/1/2019,2,7,0,82741,
EGYPT,2020,Jan,1/1/2020,5,8,0,118235.74,
EGYPT,2020,Feb,2/1/2020,6,10,0,205591.34,
EGYPT,2020,Mar,3/1/2020,5,8,0,187571,
EGYPT,2020,Apr,4/1/2020,4,7,0,158106,
EGYPT,2020,May,5/1/2020,4,12,0,179443,
EGYPT,2020,Jun,6/1/2020,3,5,0,131252,
EGYPT,2020,Jul,7/1/2020,4,8,0,185737,
EGYPT,2020,Aug,8/1/2020,4,7,0,143382,
EGYPT,2020,Sep,9/1/2020,3,6,0,134525.4,
EGYPT,2020,Oct,10/1/2020,9,15,0,371211.18,
EGYPT,2020,Nov,11/1/2020,9,39,0,781646,
EGYPT,2020,Dec,12/1/2020,19,25,0,511715.4,
EGYPT,2021,Jan,1/1/2021,15,10,8,19891245,
EGYPT,2021,Feb,2/1/2021,6,7,0,152016.76,
EGYPT,2021,Mar,3/1/2021,16,21,4,17091669.62,
EGYPT,2021,Apr,4/1/2021,12,16,0,327603.4,
EGYPT,2021,May,5/1/2021,11,24,0,502704.2,
EGYPT,2021,Jun,6/1/2021,9,16,0,319276,
EGYPT,2021,Jul,7/1/2021,14,22,0,471445.76,
EGYPT,2021,Aug,8/1/2021,9,18,0,324493,
EGYPT,2021,Sep,9/1/2021,10,12,0,261931,
EGYPT,2021,Oct,10/1/2021,3,3,0,68908.04,
EGYPT,2021,Nov,11/1/2021,13,9,6,30927020,
EGYPT,2021,Dec,12/1/2021,4,5,0,125761.6,
EGYPT,2022,Jan,1/1/2022,4,16,0,261011,
EGYPT,2022,Feb,2/1/2022,7,7,0,162000,
EGYPT,2022,Mar,3/1/2022,9,22,0,436319,
EGYPT,2022,Apr,4/1/2022,8,18,0,436686.5,
EGYPT,2022,May,5/1/2022,1,1,0,19633.97,
EGYPT,2022,Jun,6/1/2022,7,12,0,245868.2,
EGYPT,2022,Jul,7/1/2022,6,7,0,161212.2,
EGYPT,2022,Aug,8/1/2022,14,33,0,659394.4,
EGYPT,2022,Sep,9/1/2022,8,38,0,648510.4,
EGYPT,2022,Oct,10/1/2022,4,9,0,75367,
EGYPT,2022,Nov,11/1/2022,1,1,0,19360,
EGYPT,2022,Dec,12/1/2022,2,4,0,85348.8,
EGYPT,2018,Jan,1/1/2018,5,9,0,164285,
EGYPT,2018,Feb,2/1/2018,8,34,0,529569.4,
EGYPT,2018,Mar,3/1/2018,3,7,0,67848,
EGYPT,2018,Apr,4/1/2018,4,10,0,131205,
EGYPT,2018,May,5/1/2018,7,11,0,211275.47,
EGYPT,2018,Jun,6/1/2018,1,2,0,39303.7,
EGYPT,2018,Jul,7/1/2018,5,13,0,98159.78,
EGYPT,2018,Aug,8/1/2018,4,11,0,131975,
EGYPT,2018,Sep,9/1/2018,2,2,0,42252.78,
EGYPT,2018,Oct,10/1/2018,3,7,0,86061,
EGYPT,2018,Nov,11/1/2018,4,9,0,125636.5,
EGYPT,2018,Dec,12/1/2018,5,15,0,180932.85,
EGYPT,2023,Feb,2/1/2023,2,2,0,44531.8,
EL SALVADOR,2019,Jan,1/1/2019,1,1,0,7894.31,
EL SALVADOR,2019,Feb,2/1/2019,7,9,0,82573.41,
EL SALVADOR,2019,Mar,3/1/2019,5,21,0,406189.87,
EL SALVADOR,2019,Apr,4/1/2019,10,62,0,1399612.57,
EL SALVADOR,2019,May,5/1/2019,6,22,0,439537.41,
EL SALVADOR,2019,Jun,6/1/2019,8,34,0,819117.05,
EL SALVADOR,2019,Jul,7/1/2019,6,20,0,445844.17,
EL SALVADOR,2019,Aug,8/1/2019,7,9,0,137227.59,
EL SALVADOR,2019,Sep,9/1/2019,4,6,0,89796.22,
EL SALVADOR,2019,Oct,10/1/2019,2,3,0,16430.44,
EL SALVADOR,2019,Nov,11/1/2019,4,3,1,17145.11,
EL SALVADOR,2019,Dec,12/1/2019,1,2,0,10615.1,
EL SALVADOR,2020,Jan,1/1/2020,2,2,0,9619.79,
EL SALVADOR,2020,Feb,2/1/2020,5,112,0,2926480.46,
EL SALVADOR,2020,Mar,3/1/2020,3,28,0,727973.54,
EL SALVADOR,2020,Apr,4/1/2020,8,108,0,2822824.34,
EL SALVADOR,2020,May,5/1/2020,5,84,0,2081394.6,
EL SALVADOR,2020,Jun,6/1/2020,3,83,0,2179994.4,
EL SALVADOR,2020,Jul,7/1/2020,8,60,0,1574450.06,
EL SALVADOR,2020,Aug,8/1/2020,4,5,0,43334.36,
EL SALVADOR,2020,Sep,9/1/2020,1,1,0,832.48,
EL SALVADOR,2020,Oct,10/1/2020,10,23,0,330595.76,
EL SALVADOR,2020,Nov,11/1/2020,1,1,0,2003.05,
EL SALVADOR,2020,Dec,12/1/2020,10,25,0,397419.87,
EL SALVADOR,2021,Jan,1/1/2021,8,13,0,278933.76,
EL SALVADOR,2021,Feb,2/1/2021,6,73,0,1917825.17,
EL SALVADOR,2021,Mar,3/1/2021,8,115,0,3023929.53,
EL SALVADOR,2021,Apr,4/1/2021,11,81,0,2034362.23,
EL SALVADOR,2021,May,5/1/2021,7,70,0,1797776.95,
EL SALVADOR,2021,Jun,6/1/2021,7,124,0,3321622.28,
EL SALVADOR,2021,Jul,7/1/2021,7,6,4,4144188.1,
EL SALVADOR,2021,Aug,8/1/2021,3,43,0,1078090.4,
EL SALVADOR,2021,Sep,9/1/2021,4,83,0,2203428.96,
EL SALVADOR,2021,Oct,10/1/2021,7,90,0,2256766.19,
EL SALVADOR,2021,Nov,11/1/2021,1,1,0,5393,
EL SALVADOR,2021,Dec,12/1/2021,2,4,0,15127.68,
EL SALVADOR,2022,Jan,1/1/2022,3,3,0,11474.95,
EL SALVADOR,2022,Feb,2/1/2022,5,74,0,1891867.69,
EL SALVADOR,2022,Mar,3/1/2022,3,20,0,500937.61,
EL SALVADOR,2022,Apr,4/1/2022,3,36,0,955654.74,
EL SALVADOR,2022,May,5/1/2022,5,28,0,509436.91,
EL SALVADOR,2022,Jun,6/1/2022,3,21,1,7146778.56,
EL SALVADOR,2022,Jul,7/1/2022,2,2,0,9597.9,
EL SALVADOR,2022,Aug,8/1/2022,4,4,0,15796.16,
EL SALVADOR,2022,Sep,9/1/2022,1,10,0,270831.6,
EL SALVADOR,2022,Oct,10/1/2022,4,6,0,64665.56,
EL SALVADOR,2022,Nov,11/1/2022,1,1,0,6978.4,
EL SALVADOR,2018,Jan,1/1/2018,6,7,0,61186.07,
EL SALVADOR,2018,Feb,2/1/2018,8.999999999,19,0,142216.17,
EL SALVADOR,2018,Mar,3/1/2018,8,30,0,439424.85,
EL SALVADOR,2018,Apr,4/1/2018,9,20,0,174381.74,
EL SALVADOR,2018,May,5/1/2018,8,15,0,137776.16,
EL SALVADOR,2018,Jun,6/1/2018,8,17,0,326477.48,
EL SALVADOR,2018,Jul,7/1/2018,9,22,0,384305.29,
EL SALVADOR,2018,Aug,8/1/2018,9,20,0,240369.8,
EL SALVADOR,2018,Sep,9/1/2018,10,18,0,226405.34,
EL SALVADOR,2018,Oct,10/1/2018,7,10,0,125567.39,
EL SALVADOR,2018,Nov,11/1/2018,5,8,0,93034.61,
EL SALVADOR,2018,Dec,12/1/2018,4,5,0,38987.96,
EL SALVADOR,2023,Jan,1/1/2023,2,4,0,19181.11,
EL SALVADOR,2023,Feb,2/1/2023,2,3,0,21977.59,
ESTONIA,2019,Oct,10/1/2019,1,1,0,26000,
ESTONIA,2019,Nov,11/1/2019,1,1,0,26000,
ESTONIA,2020,Jan,1/1/2020,1,1,0,26000,
ESTONIA,2020,Mar,3/1/2020,1,1,0,27040,
ESTONIA,2020,May,5/1/2020,1,1,0,23166,
ESTONIA,2020,Jul,7/1/2020,3,3,0,72540,
ESTONIA,2020,Aug,8/1/2020,2,2,0,54080,
ESTONIA,2020,Oct,10/1/2020,2,2,0,54080,
ESTONIA,2020,Dec,12/1/2020,2,2,0,53040,
ESTONIA,2021,Mar,3/1/2021,1,1,0,9092,
ESTONIA,2022,Aug,8/1/2022,2,2,0,54080,
ESTONIA,2018,Jan,1/1/2018,1,1,0,27040,
ESTONIA,2018,Feb,2/1/2018,1,1,0,27040,
ESTONIA,2018,Mar,3/1/2018,1,1,0,27040,
ESTONIA,2018,Apr,4/1/2018,1,1,0,27040,
ESTONIA,2018,Dec,12/1/2018,1,1,0,27900,
FINLAND,2019,Mar,3/1/2019,2,2,0,45440.16,
FINLAND,2019,Jun,6/1/2019,1,1,0,25800,
FINLAND,2019,Sep,9/1/2019,1,3,0,26728,
FINLAND,2019,Oct,10/1/2019,2,3,0,54289,
FINLAND,2019,Nov,11/1/2019,2,2,0,45785.88,
FINLAND,2020,Jun,6/1/2020,1,0,1,10700000,
FINLAND,2020,Jul,7/1/2020,1,1,0,26075,
FINLAND,2020,Aug,8/1/2020,1,1,0,18585,
FINLAND,2020,Sep,9/1/2020,1,1,0,29465,
FINLAND,2021,Feb,2/1/2021,1,1,0,26832,
FINLAND,2021,Apr,4/1/2021,1,1,0,25725.04,
FINLAND,2021,May,5/1/2021,2,2,0,45417,
FINLAND,2021,Jun,6/1/2021,2,2,0,29540.07,
FINLAND,2021,Oct,10/1/2021,1,1,0,2990,
FINLAND,2021,Dec,12/1/2021,2,2,0,27931,
FINLAND,2022,Apr,4/1/2022,1,1,0,17700,
FINLAND,2022,Sep,9/1/2022,1,1,0,4850,
FINLAND,2022,Oct,10/1/2022,1,1,0,3451,
FINLAND,2018,Jan,1/1/2018,1,1,0,27740.16,
FINLAND,2018,Apr,4/1/2018,1,1,0,27740.16,
FINLAND,2018,Jun,6/1/2018,2,2,0,45521.06,
FINLAND,2018,Jul,7/1/2018,1,1,0,27740.16,
FINLAND,2018,Aug,8/1/2018,1,1,0,27740.16,
FINLAND,2018,Nov,11/1/2018,1,1,0,27740.16,
FRANCE,2019,Jan,1/1/2019,37,81,3,1297676.84,
FRANCE,2019,Feb,2/1/2019,55,126,8,2395310.39,
FRANCE,2019,Mar,3/1/2019,54,169,0,2868716.61,
FRANCE,2019,Apr,4/1/2019,68,103,21,1761170,
FRANCE,2019,May,5/1/2019,52,124,1,2388351.7,
FRANCE,2019,Jun,6/1/2019,50,192,0,2694976.9,
FRANCE,2019,Jul,7/1/2019,48,211,4,2797477.9,
FRANCE,2019,Aug,8/1/2019,73,198,0,3219166.92,
FRANCE,2019,Sep,9/1/2019,61,137,6,2021775.44,
FRANCE,2019,Oct,10/1/2019,75,153,10,2558330.27,
FRANCE,2019,Nov,11/1/2019,43,127,1,2298660.04,
FRANCE,2019,Dec,12/1/2019,73,200,16,3385522.3,
FRANCE,2020,Jan,1/1/2020,41,116,0,1747098.04,
FRANCE,2020,Feb,2/1/2020,26,61,1,12928639.44,
FRANCE,2020,Mar,3/1/2020,51,116,5,2329719.99,
FRANCE,2020,Apr,4/1/2020,59,190,3,3532821.26,
FRANCE,2020,May,5/1/2020,41,123,0,2526021.52,
FRANCE,2020,Jun,6/1/2020,42,59,4,760382.11,
FRANCE,2020,Jul,7/1/2020,46,150,0,2876112.86,
FRANCE,2020,Aug,8/1/2020,66,215,7,3732917.67,
FRANCE,2020,Sep,9/1/2020,43,161,0,3047543.83,
FRANCE,2020,Oct,10/1/2020,68,186,0,3259896.52,
FRANCE,2020,Nov,11/1/2020,133,186,0,3561395.16,
FRANCE,2020,Dec,12/1/2020,220,264,0,4616543.38,
FRANCE,2021,Jan,1/1/2021,125,174,0,3207822.61,
FRANCE,2021,Feb,2/1/2021,82,106,0,1954234.3,
FRANCE,2021,Mar,3/1/2021,106,145,0,2960075.65,
FRANCE,2021,Apr,4/1/2021,85,148,0,3096688.88,
FRANCE,2021,May,5/1/2021,120,152,0,2670282.39,
FRANCE,2021,Jun,6/1/2021,113,135,0,2498776.34,
FRANCE,2021,Jul,7/1/2021,119,144,0,2550307.45,
FRANCE,2021,Aug,8/1/2021,93,106,0,1867958.49,
FRANCE,2021,Sep,9/1/2021,55,72,0,1441787.33,
FRANCE,2021,Oct,10/1/2021,91,119,0,2327721.63,
FRANCE,2021,Nov,11/1/2021,73,98,0,2020441.52,
FRANCE,2021,Dec,12/1/2021,137,160,0,2907921.66,
FRANCE,2022,Jan,1/1/2022,98,111,0,2100569.9,
FRANCE,2022,Feb,2/1/2022,68,68,0,1265762.79,
FRANCE,2022,Mar,3/1/2022,43,43,0,845065.89,
FRANCE,2022,Apr,4/1/2022,82,103,0,2042677.25,
FRANCE,2022,May,5/1/2022,59,106,0,2178721.59,
FRANCE,2022,Jun,6/1/2022,65,97,0,1867163.61,
FRANCE,2022,Jul,7/1/2022,76,126,0,2753581.02,
FRANCE,2022,Aug,8/1/2022,124,155,0,2757649.02,
FRANCE,2022,Sep,9/1/2022,32,54,0,1129872.59,
FRANCE,2022,Oct,10/1/2022,43,85,0,893044.21,
FRANCE,2022,Nov,11/1/2022,54,54,0,1154842.49,
FRANCE,2022,Dec,12/1/2022,46,52,0,939824.06,
FRANCE,2018,Jan,1/1/2018,55,144,0,2436036.79,
FRANCE,2018,Feb,2/1/2018,71,140,2,2363183.87,
FRANCE,2018,Mar,3/1/2018,38,111,3,2311343.41,
FRANCE,2018,Apr,4/1/2018,71,184,17,2763779.28,
FRANCE,2018,May,5/1/2018,120,243,33,3558825.76,
FRANCE,2018,Jun,6/1/2018,83.99999999,249,14,3875761.07,
FRANCE,2018,Jul,7/1/2018,121,193,46,3000048.54,
FRANCE,2018,Aug,8/1/2018,60,139,6,2283619.93,
FRANCE,2018,Sep,9/1/2018,61,136,1,2057742.86,
FRANCE,2018,Oct,10/1/2018,57,157,5,2657933.85,
FRANCE,2018,Nov,11/1/2018,108,203,33,3317414.76,
FRANCE,2018,Dec,12/1/2018,94.99999999,204,19,3280046.2,
FRANCE,2023,Jan,1/1/2023,48,57,0,1156258.24,
FRANCE,2023,Feb,2/1/2023,31,43,0,857802.14,
FRENCH GUIANA,2019,Feb,2/1/2019,1,1,0,5770,
FRENCH GUIANA,2019,Mar,3/1/2019,0.999999999,0.999999999,0,14040,
FRENCH GUIANA,2019,May,5/1/2019,1.999999999,4,0,35850,
FRENCH GUIANA,2019,Jul,7/1/2019,2,2,0,22180,
FRENCH GUIANA,2019,Sep,9/1/2019,1,1,0,12196,
FRENCH GUIANA,2020,Jan,1/1/2020,2,2,0,17210,
FRENCH GUIANA,2020,Apr,4/1/2020,1,1,0,4760,
FRENCH GUIANA,2020,Aug,8/1/2020,1,1,0,12000,
FRENCH GUIANA,2020,Nov,11/1/2020,1,1,0,9610,
FRENCH GUIANA,2021,Mar,3/1/2021,1,1,0,10869,
FRENCH GUIANA,2021,May,5/1/2021,1,1,0,9610,
FRENCH GUIANA,2021,Nov,11/1/2021,1,1,0,12038,
FRENCH GUIANA,2022,May,5/1/2022,1,1,0,11735,
FRENCH GUIANA,2022,Aug,8/1/2022,2,2,0,29120,
FRENCH GUIANA,2022,Oct,10/1/2022,1,2.25,0,13305,
FRENCH GUIANA,2018,Jan,1/1/2018,3,6,0,32430,
FRENCH GUIANA,2018,Feb,2/1/2018,1,2,0,9910,
FRENCH GUIANA,2018,Mar,3/1/2018,2,3,0,14145,
FRENCH GUIANA,2018,May,5/1/2018,2,2,0,25200,
FRENCH GUIANA,2018,Jul,7/1/2018,1,1,0,8000,
FRENCH GUIANA,2018,Aug,8/1/2018,2,2,0,27000,
FRENCH GUIANA,2018,Nov,11/1/2018,3,2,1,30216,
GERMANY,2019,Jan,1/1/2019,10,13,1,219529.7,
GERMANY,2019,Feb,2/1/2019,20,33,0,524513,
GERMANY,2019,Mar,3/1/2019,16,23,0,468983.4,
GERMANY,2019,Apr,4/1/2019,14,19,2,386798.6,
GERMANY,2019,May,5/1/2019,19,20,1,312745.34,
GERMANY,2019,Jun,6/1/2019,17,29,0,639776.6,
GERMANY,2019,Jul,7/1/2019,10,12,1,321422.4,
GERMANY,2019,Aug,8/1/2019,15,26,0,533454.47,
GERMANY,2019,Sep,9/1/2019,25,31,0,414956.4,
GERMANY,2019,Oct,10/1/2019,11,9,3,158463.58,
GERMANY,2019,Nov,11/1/2019,9,14,0,243824.14,
GERMANY,2019,Dec,12/1/2019,16,20,0,268517.96,
GERMANY,2020,Jan,1/1/2020,10,10,0,206788.5,
GERMANY,2020,Feb,2/1/2020,11,25,0,502045.9,
GERMANY,2020,Mar,3/1/2020,11,19,0,426537,
GERMANY,2020,Apr,4/1/2020,13,13,1,270200.94,
GERMANY,2020,May,5/1/2020,13,21,0,368295.36,
GERMANY,2020,Jun,6/1/2020,8,10,1,239818,
GERMANY,2020,Jul,7/1/2020,9,19,0,407115.9,
GERMANY,2020,Aug,8/1/2020,12,12,1,219830.38,
GERMANY,2020,Sep,9/1/2020,14,21,0,368129.96,
GERMANY,2020,Oct,10/1/2020,18,42,0,633699.5,
GERMANY,2020,Nov,11/1/2020,15,38,0,914947.91,
GERMANY,2020,Dec,12/1/2020,38,61,0,1437099.18,
GERMANY,2021,Jan,1/1/2021,19,20,0,295607.99,
GERMANY,2021,Feb,2/1/2021,26,52,0,1186584.5,
GERMANY,2021,Mar,3/1/2021,16,26,0,609020.97,
GERMANY,2021,Apr,4/1/2021,28,105,0,1118154.54,
GERMANY,2021,May,5/1/2021,18,22,0,436220.71,
GERMANY,2021,Jun,6/1/2021,22,28,2,642861.82,
GERMANY,2021,Jul,7/1/2021,20,23,0,534123.29,
GERMANY,2021,Aug,8/1/2021,12,21,0,314028.9,
GERMANY,2021,Sep,9/1/2021,10,9,1,171452.17,
GERMANY,2021,Oct,10/1/2021,29,40,1,690143.98,
GERMANY,2021,Nov,11/1/2021,12,25,0,566380.23,
GERMANY,2021,Dec,12/1/2021,22,27,0,601088.99,
GERMANY,2022,Jan,1/1/2022,24,30,2,628981.99,
GERMANY,2022,Feb,2/1/2022,8,14,0,243558.74,
GERMANY,2022,Mar,3/1/2022,7,7,0,111969.04,
GERMANY,2022,Apr,4/1/2022,12,17,0,288827.59,
GERMANY,2022,May,5/1/2022,16,29,0,384253.76,
GERMANY,2022,Jun,6/1/2022,9,10,0,153957.57,
GERMANY,2022,Jul,7/1/2022,14,15,0,235125.03,
GERMANY,2022,Aug,8/1/2022,29,30,0,700360.07,
GERMANY,2022,Sep,9/1/2022,9,10,0,177854.08,
GERMANY,2022,Oct,10/1/2022,5,9.5,0,77441.16,
GERMANY,2022,Nov,11/1/2022,1,1,0,21497,
GERMANY,2022,Dec,12/1/2022,4,5,0,45160.81,
GERMANY,2018,Jan,1/1/2018,17,23,0,376733.41,
GERMANY,2018,Feb,2/1/2018,10,12,0,152985.59,
GERMANY,2018,Mar,3/1/2018,13,25,1,446953.34,
GERMANY,2018,Apr,4/1/2018,17,44,2,732986.88,
GERMANY,2018,May,5/1/2018,25,59,1,982941.52,
GERMANY,2018,Jun,6/1/2018,23,43,4,838895.12,
GERMANY,2018,Jul,7/1/2018,23,27,2,447866.51,
GERMANY,2018,Aug,8/1/2018,20,33,0,725478.68,
GERMANY,2018,Sep,9/1/2018,14,22,0,346315.37,
GERMANY,2018,Oct,10/1/2018,17,23,1,210851.01,
GERMANY,2018,Nov,11/1/2018,16,23,0,484510.1,
GERMANY,2018,Dec,12/1/2018,25,33,1,631196.34,
GERMANY,2023,Jan,1/1/2023,7,12,0,275658,
GERMANY,2023,Feb,2/1/2023,5,5,0,98806.23,
GREECE,2019,Apr,4/1/2019,2,2,0,21860,
GREECE,2019,Aug,8/1/2019,2,3,0,73677,
GREECE,2019,Oct,10/1/2019,1,0,1,27500000,
GREECE,2020,Jan,1/1/2020,1,1,0,1650,
GREECE,2020,Dec,12/1/2020,1,2,0,46360,
GREECE,2021,Jan,1/1/2021,1,1,0,29520,
GREECE,2021,Apr,4/1/2021,1,1,0,1200,
GREECE,2021,Jul,7/1/2021,1,1,0,925.6,
GREECE,2021,Sep,9/1/2021,1,1,0,1900,
GREECE,2021,Dec,12/1/2021,1,1,0,24922,
GREECE,2022,May,5/1/2022,1,1,0,22980,
GREECE,2022,Sep,9/1/2022,1,1,0,3820,
GREECE,2022,Oct,10/1/2022,1,2,0,25900,
GUADELOUPE,2019,Jun,6/1/2019,1,1,0,27418,
GUADELOUPE,2020,Dec,12/1/2020,2,2,0,18479,
GUADELOUPE,2021,Feb,2/1/2021,1,1,0,10000,
GUADELOUPE,2021,Apr,4/1/2021,1,1,0,3870,
GUADELOUPE,2021,Jun,6/1/2021,1,1,0,10619.6,
GUADELOUPE,2021,Jul,7/1/2021,1,1,0,3870,
GUADELOUPE,2021,Aug,8/1/2021,1,1,0,6000,
GUADELOUPE,2021,Sep,9/1/2021,2,2,0,11770,
GUADELOUPE,2021,Oct,10/1/2021,2,4,0,48546,
GUADELOUPE,2021,Nov,11/1/2021,3,3,0,33920,
GUADELOUPE,2022,Jan,1/1/2022,4,4,0,76256,
GUADELOUPE,2022,May,5/1/2022,2,2,0,19095,
GUADELOUPE,2022,Jun,6/1/2022,1,1,0,15000,
GUADELOUPE,2022,Sep,9/1/2022,2,2,0,25000,
GUADELOUPE,2018,Jan,1/1/2018,2,3,0,34300,
GUADELOUPE,2018,Feb,2/1/2018,1,1,0,14680,
GUINEA BISSAU,2021,Oct,10/1/2021,1,1,0,18000,
GUYANA,2019,Feb,2/1/2019,1,1,0,1901.46,
GUYANA,2019,Mar,3/1/2019,1,15,0,374625,
GUYANA,2019,Apr,4/1/2019,1,15,0,374625,
GUYANA,2019,Jul,7/1/2019,2,2,0,8351.1,
GUYANA,2020,May,5/1/2020,1,40,0,1000500,
